userid,courseid,num_video_views,num_quiz_attempts,num_assignments_submitted,num_grade_views,num_total_events,first_time,last_time,duration_days
8733,2321,8,0,10,0,43,2022-10-20 08:25:57,2023-01-17 07:56:47,89
8733,2323,0,0,0,0,2,2022-10-20 08:29:19,2022-12-09 09:29:45,51
8733,2328,3,0,0,0,10,2022-10-20 08:28:01,2023-01-17 08:07:57,89
8733,2331,0,0,0,0,5,2022-10-20 08:27:09,2022-12-09 09:29:19,51
8733,2336,0,0,0,0,5,2022-10-20 08:29:48,2023-01-03 09:31:47,76
8733,2548,0,0,0,0,1,2022-12-09 09:30:04,2022-12-09 09:30:04,1
8733,3035,0,0,0,0,2,2022-10-20 08:30:02,2022-12-09 09:30:18,51
8737,0,0,0,0,0,200,2022-09-06 09:03:22,2023-01-22 21:06:35,139
8737,1,0,0,0,30,30,2022-09-19 11:41:07,2023-01-22 21:06:40,126
8737,1445,42,89,1,0,186,2022-09-08 09:42:15,2022-11-06 17:31:16,60
8737,2015,0,0,0,0,5,2022-09-13 13:01:49,2022-10-31 08:38:08,48
8737,2016,9,0,0,0,25,2022-09-08 17:47:17,2022-10-31 10:09:31,53
8737,2018,32,0,0,0,89,2022-09-15 16:16:25,2023-01-05 13:06:00,112
8737,2019,4,0,0,0,13,2022-11-21 16:54:21,2022-12-29 18:52:28,39
8737,2020,0,0,0,0,2,2022-09-13 13:01:31,2022-09-16 05:45:22,3
8737,2022,86,0,0,0,191,2022-09-15 16:16:19,2023-01-20 10:51:21,127
8737,2623,0,0,0,0,2,2022-09-15 16:16:11,2022-12-29 18:52:41,106
8737,2703,25,0,0,0,52,2022-09-06 09:04:04,2023-01-05 12:58:16,122
8739,0,0,0,0,0,14,2022-10-12 09:44:51,2022-11-27 14:41:05,47
8739,1,0,0,0,0,1,2022-10-12 09:48:27,2022-10-12 09:48:27,1
8739,2673,2,0,29,0,51,2022-10-12 09:45:01,2022-11-27 14:41:13,47
8741,0,0,0,0,0,163,2022-09-05 13:50:23,2023-01-23 13:31:58,140
8741,1,0,0,0,8,8,2023-01-09 15:48:28,2023-01-23 13:31:18,14
8741,1216,35,0,0,0,92,2022-09-05 13:50:36,2023-01-09 15:49:50,127
8741,1862,0,0,0,0,6,2022-09-05 13:52:33,2023-01-18 15:01:07,136
8741,1869,0,0,0,1,4,2022-11-14 12:03:08,2022-11-28 12:17:12,15
8741,1870,0,0,0,0,1,2022-11-30 11:40:11,2022-11-30 11:40:11,1
8741,1871,5,0,34,3,73,2022-09-14 13:11:37,2023-01-23 13:31:40,132
8741,1873,19,0,0,1,36,2022-12-13 14:22:12,2023-01-20 09:09:37,38
8744,0,0,0,0,0,190,2022-09-07 12:03:42,2023-01-23 05:21:30,138
8744,1,0,0,0,33,33,2022-10-17 12:22:22,2023-01-23 05:21:33,98
8744,1927,10,0,0,0,22,2022-09-14 20:44:18,2022-11-12 13:31:42,59
8744,2008,0,0,0,0,7,2022-09-07 16:42:58,2023-01-10 06:18:42,125
8744,2009,24,0,33,0,96,2022-09-07 12:04:00,2022-12-14 06:02:27,98
8744,2011,8,55,36,0,149,2022-09-27 07:28:12,2023-01-23 05:21:36,118
8744,2012,0,0,0,0,5,2022-09-14 20:44:14,2023-01-10 06:16:14,118
8744,2013,23,0,0,0,51,2022-09-14 20:44:04,2023-01-11 07:34:14,119
8744,2700,0,0,0,0,9,2022-09-07 15:43:37,2023-01-10 06:13:31,125
8744,2701,6,0,0,0,19,2022-09-14 20:43:41,2022-11-12 13:30:43,59
8744,2903,56,0,0,0,122,2022-09-14 20:44:11,2023-01-14 20:05:20,122
8753,0,0,0,0,0,44,2022-09-08 06:29:15,2022-11-27 07:25:52,81
8753,1,0,0,0,10,14,2022-09-08 06:29:35,2022-11-27 07:25:58,81
8753,2673,10,0,41,10,91,2022-11-08 10:15:47,2022-11-27 07:25:53,19
8773,0,0,0,0,0,137,2022-09-06 09:03:25,2023-01-15 13:19:13,132
8773,1445,9,62,1,0,84,2022-09-28 19:53:42,2022-10-06 06:04:18,8
8773,2016,6,0,0,0,12,2022-09-28 19:57:00,2022-10-27 21:25:50,30
8773,2018,23,0,0,0,62,2022-09-19 09:57:56,2022-11-13 21:34:30,56
8773,2019,2,0,0,0,5,2022-11-24 13:54:39,2022-12-19 14:41:36,26
8773,2020,2,0,0,0,4,2022-09-12 20:55:01,2022-10-21 20:36:06,39
8773,2022,72,0,0,0,152,2022-11-06 13:47:00,2023-01-15 13:59:17,71
8773,2703,25,0,0,0,48,2022-09-12 12:46:33,2022-10-24 18:02:07,43
8774,0,0,0,0,0,46,2022-09-01 06:22:13,2022-11-22 17:09:47,83
8774,1,0,0,0,1,1,2022-11-22 10:44:43,2022-11-22 10:44:43,1
8774,2009,4,0,20,0,37,2022-11-07 13:59:23,2022-11-07 18:14:38,1
8774,2013,1,0,0,0,4,2022-11-15 04:56:09,2022-11-15 04:57:40,1
8774,2903,4,0,0,0,11,2022-11-15 04:55:17,2022-11-22 17:10:26,8
8779,0,0,0,0,0,39,2022-09-15 12:46:08,2022-11-23 07:32:05,69
8779,2036,4,47,1,0,62,2022-09-28 06:16:06,2022-11-17 14:00:21,51
8779,2037,0,0,10,0,14,2022-09-28 06:18:12,2022-11-14 17:07:29,48
8779,2038,1,0,14,0,25,2022-11-07 13:50:33,2022-11-15 07:26:53,8
8779,2040,8,0,20,0,37,2022-09-15 12:46:58,2022-11-07 13:49:51,54
8779,2041,0,0,0,0,1,2022-09-15 12:47:52,2022-09-15 12:47:52,1
8779,2042,3,0,4,0,9,2022-09-22 05:53:04,2022-11-23 07:34:35,63
8780,0,0,0,0,0,21,2022-11-10 20:18:29,2022-11-28 16:50:20,18
8780,1,0,0,0,1,1,2022-11-20 12:42:29,2022-11-20 12:42:29,1
8780,2673,5,0,20,13,67,2022-11-14 21:00:46,2022-11-28 16:50:24,14
8782,0,0,0,0,0,2,2022-10-05 15:32:38,2022-10-05 15:32:39,1
8782,1239,0,0,0,0,1,2022-10-05 15:33:14,2022-10-05 15:33:14,1
8782,1240,0,0,0,0,1,2022-10-05 15:33:11,2022-10-05 15:33:11,1
8782,1241,0,0,0,0,1,2022-10-05 15:33:07,2022-10-05 15:33:07,1
8782,1892,0,0,0,0,1,2022-10-05 15:32:55,2022-10-05 15:32:55,1
8782,1893,0,0,0,0,1,2022-10-05 15:32:49,2022-10-05 15:32:49,1
8782,1894,0,0,0,0,1,2022-10-05 15:32:43,2022-10-05 15:32:43,1
8793,0,0,0,0,0,65,2022-09-06 18:38:48,2023-01-20 20:57:00,137
8793,1,0,0,0,4,9,2022-09-06 18:40:16,2023-01-20 20:57:03,137
8793,1892,0,0,0,0,1,2022-10-22 12:05:33,2022-10-22 12:05:33,1
8793,1893,0,0,0,0,1,2022-09-06 18:41:07,2022-09-06 18:41:07,1
8793,3095,3,0,0,0,7,2022-10-20 21:39:16,2023-01-02 13:58:39,74
8794,0,0,0,0,0,4,2022-09-01 16:01:53,2022-09-01 16:01:59,1
8798,0,0,0,0,0,29,2022-09-05 12:17:47,2023-01-08 13:06:09,126
8798,1,0,0,0,1,1,2023-01-08 11:28:46,2023-01-08 11:28:46,1
8798,1045,0,0,0,0,1,2022-09-05 12:18:06,2022-09-05 12:18:06,1
8798,1231,0,0,0,0,1,2022-09-05 12:18:25,2022-09-05 12:18:25,1
8798,1863,0,0,0,0,1,2022-09-05 12:18:21,2022-09-05 12:18:21,1
8798,1865,1,0,0,0,3,2022-09-05 12:18:50,2022-09-19 08:55:43,14
8798,1869,0,0,0,0,4,2022-09-19 10:07:29,2023-01-08 12:55:22,112
8798,1870,0,0,0,0,1,2022-09-19 10:07:08,2022-09-19 10:07:08,1
8798,1871,7,0,12,0,44,2022-09-19 10:01:19,2023-01-08 13:02:04,112
8798,1873,2,0,0,0,5,2022-09-27 06:57:51,2022-12-06 18:51:56,71
8800,0,0,0,0,0,25,2023-01-14 05:17:14,2023-01-16 16:54:28,3
8800,1,0,0,0,0,3,2023-01-14 07:34:22,2023-01-14 18:42:16,1
8800,2739,6,31,23,0,88,2023-01-14 05:17:33,2023-01-14 18:22:59,1
8800,2835,0,0,2,0,10,2023-01-14 18:39:39,2023-01-15 07:31:17,1
8800,3013,0,0,0,0,1,2023-01-14 18:23:04,2023-01-14 18:23:04,1
8817,0,0,0,0,0,8,2022-12-06 06:59:15,2023-01-02 16:57:21,28
8817,1,0,0,0,1,1,2023-01-02 16:56:59,2023-01-02 16:56:59,1
8819,0,0,0,0,0,23,2022-10-03 16:53:39,2022-12-18 17:08:21,77
8819,1,0,0,0,0,2,2022-11-23 18:44:59,2022-11-23 19:45:00,1
8819,2673,15,0,30,4,101,2022-10-03 16:58:55,2022-12-13 19:30:51,72
8822,0,0,0,0,0,112,2022-09-26 18:18:41,2023-01-20 15:08:11,116
8822,1,0,0,0,0,58,2022-09-26 18:18:49,2023-01-13 21:33:26,110
8822,1350,0,0,0,0,6,2022-10-09 18:10:25,2022-10-30 17:25:29,21
8822,1364,98,0,0,1,221,2022-10-25 16:06:11,2023-01-12 16:08:10,80
8822,1927,25,0,0,0,49,2022-09-28 18:04:13,2023-01-07 19:20:05,102
8822,2432,12,0,0,0,33,2022-10-25 16:05:50,2022-12-18 18:19:46,55
8822,2441,48,1,38,0,187,2022-09-26 18:19:01,2023-01-20 15:09:49,116
8822,2700,0,0,0,0,4,2022-09-28 18:03:59,2023-01-13 21:33:29,108
8822,2870,5,0,0,0,11,2022-11-28 17:14:31,2022-11-28 17:16:55,1
8830,0,0,0,0,0,42,2022-10-30 12:25:24,2022-11-26 23:35:55,28
8830,1,0,0,0,0,2,2022-10-30 12:25:32,2022-11-24 17:22:01,26
8830,2673,5,0,53,14,119,2022-10-30 12:25:40,2022-11-26 23:36:22,28
8834,0,0,0,0,0,22,2022-11-05 13:26:57,2022-11-23 21:16:46,19
8834,2673,1,0,23,0,47,2022-11-05 13:27:27,2022-11-23 21:16:47,19
8836,0,0,0,0,0,13,2022-11-14 08:19:55,2022-11-27 15:42:36,14
8836,1,0,0,0,0,1,2022-11-24 12:40:01,2022-11-24 12:40:01,1
8836,2673,5,0,18,1,41,2022-11-14 08:20:04,2022-11-27 15:42:47,14
8840,0,0,0,0,0,39,2022-10-04 11:03:17,2022-11-27 07:21:39,54
8840,1,0,0,0,2,6,2022-11-22 20:51:37,2022-11-24 15:03:14,2
8840,2673,5,0,36,10,77,2022-10-04 11:03:47,2022-11-27 07:20:16,54
8843,0,0,0,0,0,41,2022-11-05 13:26:52,2023-01-24 09:32:24,80
8843,1,0,0,0,0,2,2022-11-08 09:18:30,2022-11-08 09:18:56,1
8843,2673,8,0,31,14,93,2022-11-05 13:27:29,2023-01-24 09:32:40,80
8873,0,0,0,0,0,22,2022-11-04 09:18:21,2022-12-08 08:00:05,34
8873,1,0,0,0,0,2,2022-11-23 18:03:09,2022-11-23 18:03:25,1
8873,967,8,0,6,5,37,2022-11-04 09:19:03,2022-12-08 08:00:30,34
8877,0,0,0,0,0,22,2022-09-16 13:39:39,2023-01-04 08:11:22,110
8877,2673,2,0,31,3,65,2022-09-16 13:39:48,2022-11-27 06:14:11,72
8885,0,0,0,0,0,12,2022-09-14 06:21:33,2023-01-17 09:24:01,126
8885,1878,0,0,0,0,1,2022-12-02 08:43:02,2022-12-02 08:43:02,1
8885,1881,0,0,0,0,1,2023-01-17 09:23:42,2023-01-17 09:23:42,1
8885,1883,14,0,0,0,18,2022-09-14 06:21:41,2022-10-12 08:57:13,29
8885,1884,0,0,0,0,1,2022-09-14 06:47:45,2022-09-14 06:47:45,1
8887,0,0,0,0,0,5,2022-09-12 09:46:25,2023-01-04 13:44:59,115
8887,1701,2,0,0,0,4,2022-09-12 09:46:39,2022-09-12 09:48:06,1
8889,0,0,0,0,0,8,2022-10-12 07:16:53,2022-11-08 11:05:08,28
8889,967,1,0,4,0,10,2022-10-12 07:17:11,2022-11-08 11:06:33,28
8890,0,0,0,0,0,54,2022-10-10 15:15:45,2023-01-24 00:25:29,106
8890,1,0,0,0,12,12,2022-12-28 20:10:33,2023-01-23 21:24:20,27
8890,2427,3,0,0,0,19,2022-11-21 07:15:45,2023-01-24 00:25:54,64
8890,2953,0,0,0,0,19,2022-10-12 12:36:02,2023-01-24 00:25:57,104
8890,2954,34,0,36,1,148,2022-10-12 12:35:35,2023-01-14 23:25:25,95
8890,2955,15,0,0,0,40,2022-10-12 12:31:31,2023-01-24 00:25:37,104
8890,2956,0,0,2,0,24,2022-10-12 12:30:52,2023-01-24 00:25:40,104
8890,2964,0,0,0,0,14,2022-11-21 07:14:27,2023-01-24 00:25:43,64
8890,2965,5,10,1,0,46,2022-10-10 15:16:27,2023-01-24 00:25:45,106
8890,2966,4,12,1,0,36,2022-10-10 15:16:24,2023-01-24 00:25:46,106
8890,2967,0,0,0,0,18,2022-10-10 15:16:20,2023-01-24 00:25:48,106
8901,0,0,0,0,0,139,2022-09-12 04:35:35,2022-11-24 12:40:57,74
8901,1,0,0,0,0,16,2022-09-12 04:36:42,2022-11-24 12:40:03,74
8901,2673,2,0,24,0,48,2022-09-15 14:00:04,2022-11-23 21:11:23,70
8941,0,0,0,0,0,29,2022-10-11 10:28:34,2022-11-24 09:49:34,44
8941,2416,0,0,0,0,1,2022-11-06 20:40:38,2022-11-06 20:40:38,1
8941,2422,1,0,2,1,10,2022-10-11 10:29:27,2022-11-06 20:49:29,27
8941,2442,1,0,12,0,21,2022-11-11 01:19:57,2022-11-12 11:21:26,2
8941,2449,2,0,4,0,9,2022-11-06 20:41:07,2022-11-06 20:43:53,1
8941,2604,2,0,0,2,11,2022-11-06 20:44:08,2022-11-11 01:18:16,5
8941,2692,2,0,2,0,9,2022-11-06 20:39:57,2022-11-13 16:50:15,7
8941,2872,5,0,18,0,30,2022-11-06 20:35:50,2022-11-10 06:27:59,4
8999,0,0,0,0,0,19,2022-10-18 05:29:02,2023-01-20 06:22:14,95
8999,1,0,0,0,1,3,2023-01-20 06:16:14,2023-01-20 06:18:21,1
8999,2543,0,0,2,0,6,2022-10-21 08:36:12,2022-10-21 08:44:59,1
8999,2782,0,0,0,0,1,2022-10-18 09:54:08,2022-10-18 09:54:08,1
8999,2989,0,0,0,0,7,2022-10-18 09:54:12,2022-10-21 08:44:02,3
8999,2994,0,0,0,0,2,2022-10-21 08:44:21,2023-01-20 06:18:41,91
8999,2995,0,0,0,0,2,2022-10-21 08:43:19,2022-10-21 08:43:58,1
8999,2999,0,0,0,0,3,2022-10-18 05:31:21,2022-10-21 08:44:37,4
8999,3000,1,0,6,1,18,2022-10-18 05:30:59,2022-10-21 08:44:40,4
8999,3002,0,0,0,0,3,2022-10-18 05:30:42,2022-10-18 05:36:50,1
8999,3003,1,0,6,0,14,2022-10-18 05:30:11,2022-10-21 08:39:45,4
9002,0,0,0,0,0,53,2022-09-02 13:21:17,2023-01-20 12:08:10,140
9002,1,0,0,0,5,10,2022-12-01 08:36:24,2023-01-14 07:57:15,44
9002,2098,0,0,0,0,13,2022-11-28 16:41:57,2023-01-20 12:05:17,53
9002,2414,9,0,4,0,35,2022-11-28 16:41:10,2023-01-04 14:54:00,37
9002,2451,0,0,0,0,13,2022-11-28 16:41:01,2022-11-29 16:19:35,1
9002,2523,0,0,0,0,13,2022-11-28 16:40:51,2023-01-20 11:59:54,53
9002,2716,0,0,0,0,1,2022-09-02 13:25:06,2022-09-02 13:25:06,1
9002,2717,0,0,0,0,12,2022-09-02 13:24:59,2022-11-29 16:19:39,89
9002,2815,0,0,0,0,1,2022-09-02 13:24:35,2022-09-02 13:24:35,1
9002,2817,0,0,0,0,1,2022-09-02 13:24:27,2022-09-02 13:24:27,1
9002,2832,0,0,0,0,1,2022-09-02 13:23:26,2022-09-02 13:23:26,1
9002,2851,0,0,0,0,1,2022-09-02 13:21:29,2022-09-02 13:21:29,1
9002,2853,0,0,0,0,9,2022-11-28 16:40:20,2023-01-20 12:08:34,53
9002,3061,8,0,4,0,25,2022-11-28 16:39:36,2023-01-20 12:02:12,53
9028,0,0,0,0,0,48,2022-09-21 14:52:39,2023-01-23 21:14:23,125
9028,1,0,0,0,2,4,2022-11-10 16:58:27,2023-01-20 09:30:23,71
9028,2958,0,0,0,1,4,2023-01-05 17:51:59,2023-01-20 09:29:49,15
9028,2960,0,0,0,0,3,2023-01-20 09:01:14,2023-01-20 09:01:50,1
9028,2961,0,0,0,0,7,2023-01-05 17:52:12,2023-01-20 09:31:06,15
9028,2962,0,0,0,0,5,2023-01-05 17:52:22,2023-01-23 21:10:43,19
9030,0,0,0,0,0,170,2022-12-05 09:21:55,2023-01-24 23:43:35,51
9030,1,0,0,0,69,69,2022-12-05 09:22:09,2023-01-24 23:43:39,51
9030,2008,0,0,0,1,6,2023-01-03 19:51:26,2023-01-24 11:44:46,21
9030,2012,0,0,0,1,4,2023-01-03 19:51:18,2023-01-24 11:44:39,21
9030,2013,14,0,0,1,19,2023-01-03 19:51:12,2023-01-22 08:37:50,19
9030,2031,0,0,0,1,5,2023-01-03 19:51:02,2023-01-24 11:44:18,21
9030,2431,0,0,0,2,5,2023-01-03 19:50:55,2023-01-22 08:38:09,19
9030,2445,0,0,0,0,4,2023-01-03 19:50:49,2023-01-24 11:44:24,21
9030,2701,0,0,0,1,5,2023-01-03 19:50:42,2023-01-22 15:23:33,19
9030,2903,13,0,0,2,25,2023-01-03 19:50:11,2023-01-23 16:01:42,20
9042,0,0,0,0,0,54,2022-10-01 18:26:23,2023-01-24 20:23:53,116
9042,1,0,0,0,8,8,2022-12-12 17:13:10,2023-01-24 20:23:11,44
9042,2008,0,0,0,0,5,2022-11-22 10:15:06,2023-01-23 16:53:18,63
9042,2012,0,0,0,0,7,2022-11-22 10:15:02,2023-01-23 16:53:13,63
9042,2013,28,0,0,0,61,2022-11-22 10:14:48,2023-01-23 16:53:02,63
9042,2015,0,0,0,0,2,2022-11-22 10:14:33,2022-11-22 10:14:46,1
9042,2431,34,0,0,0,45,2022-11-22 10:14:25,2023-01-23 16:53:10,63
9042,2445,0,0,0,0,7,2022-11-22 10:14:15,2023-01-23 15:56:19,63
9042,2701,4,0,0,0,11,2022-12-17 20:51:48,2023-01-23 15:56:12,37
9042,2903,24,0,0,0,48,2022-11-22 10:13:56,2023-01-23 15:56:04,63
9057,0,0,0,0,0,32,2022-09-06 05:56:22,2023-01-19 19:22:31,136
9057,1,0,0,0,0,1,2022-09-06 05:57:13,2022-09-06 05:57:13,1
9057,2008,0,0,0,0,1,2022-10-13 09:07:43,2022-10-13 09:07:43,1
9057,2012,0,0,0,0,1,2022-10-13 09:07:39,2022-10-13 09:07:39,1
9057,2013,44,0,0,0,94,2022-09-06 05:56:56,2023-01-19 19:04:18,136
9057,2015,0,0,0,0,2,2022-09-06 05:56:43,2022-10-13 09:07:30,38
9057,2431,0,0,0,0,9,2022-12-27 08:23:35,2023-01-16 19:21:16,21
9057,2445,0,0,0,0,7,2022-10-13 09:07:14,2023-01-19 17:11:14,99
9057,2701,0,0,0,0,8,2022-09-06 05:56:36,2023-01-19 17:11:12,136
9057,2903,45,0,0,0,101,2022-09-06 05:56:28,2023-01-19 19:22:22,136
9075,0,0,0,0,0,36,2022-09-11 15:43:25,2023-01-05 09:21:58,116
9075,1,0,0,0,3,3,2022-09-13 15:31:57,2022-09-14 11:49:45,1
9075,3113,0,0,0,0,4,2022-10-09 18:39:16,2022-10-12 11:56:40,3
9075,3114,0,0,0,0,5,2022-10-09 18:39:12,2022-10-12 11:56:36,3
9075,3116,0,0,0,1,11,2022-10-09 18:39:08,2023-01-05 09:22:03,88
9090,0,0,0,0,0,138,2022-09-06 11:52:02,2023-01-17 14:42:30,134
9090,1,0,0,0,0,1,2022-12-05 16:30:05,2022-12-05 16:30:05,1
9090,1927,1,0,0,0,29,2022-09-11 13:59:42,2023-01-08 10:49:07,119
9090,2008,0,0,0,0,7,2022-09-06 11:52:16,2023-01-08 10:49:35,124
9090,2009,8,0,28,0,77,2022-09-11 13:59:34,2022-11-08 09:47:29,58
9090,2011,10,73,52,19,227,2022-09-11 13:58:57,2023-01-17 14:43:03,129
9090,2012,0,0,0,0,13,2022-09-11 13:58:55,2023-01-12 10:18:04,123
9090,2013,53,0,0,0,135,2022-09-11 13:58:47,2023-01-12 21:05:46,124
9090,2700,0,0,0,1,12,2022-09-11 13:58:38,2023-01-11 13:14:38,122
9090,2701,3,0,0,4,27,2022-09-11 13:58:31,2023-01-13 09:06:53,124
9090,2903,71,0,0,1,170,2022-09-06 11:52:08,2023-01-16 11:25:17,132
9092,0,0,0,0,0,1140,2022-09-04 18:26:05,2023-01-23 09:04:54,141
9092,1,0,0,0,14,206,2022-09-04 18:26:06,2023-01-23 09:04:52,141
9092,511,0,0,0,0,1,2022-09-23 12:16:58,2022-09-23 12:16:58,1
9092,1927,1,0,0,3,7,2023-01-02 20:22:33,2023-01-13 08:26:43,11
9092,2008,0,0,0,4,11,2022-09-05 14:57:34,2023-01-19 10:21:35,136
9092,2009,11,0,21,2,61,2022-09-06 05:35:36,2023-01-06 14:22:32,123
9092,2011,14,34,36,12,165,2022-09-05 14:56:58,2023-01-23 09:04:54,140
9092,2012,0,0,0,1,10,2022-09-06 05:35:30,2023-01-13 08:28:52,130
9092,2013,33,0,0,3,81,2022-09-06 05:35:27,2023-01-16 15:09:34,133
9092,2700,0,0,0,1,11,2022-09-06 05:35:24,2023-01-06 14:20:23,123
9092,2701,9,0,0,1,22,2022-09-06 05:35:18,2023-01-16 14:56:51,133
9092,2903,81,0,0,2,200,2022-09-06 05:35:14,2023-01-14 12:15:58,131
9093,0,0,0,0,0,65,2022-10-05 19:16:03,2022-11-13 18:31:51,39
9093,1,0,0,0,5,6,2022-10-05 19:16:49,2022-10-25 18:01:17,20
9093,382,0,0,0,0,2,2022-10-05 19:50:02,2022-10-05 19:54:08,1
9093,936,6,0,0,0,14,2022-10-05 19:17:27,2022-11-08 18:51:05,34
9093,988,0,0,0,0,4,2022-10-05 19:50:31,2022-11-13 18:34:33,39
9093,1698,0,0,0,0,2,2022-10-05 19:44:06,2022-11-13 18:34:00,39
9093,1726,0,0,0,0,3,2022-10-05 19:49:12,2022-10-05 19:54:11,1
9093,2284,0,0,0,0,2,2022-10-05 19:37:06,2022-10-05 19:49:03,1
9093,2289,0,0,0,0,3,2022-10-05 19:36:46,2022-10-05 19:48:54,1
9093,2290,2,0,0,0,4,2022-10-05 19:47:41,2022-10-05 19:54:46,1
9093,2559,0,0,0,0,3,2022-10-05 19:37:55,2022-10-05 19:48:09,1
9093,2560,0,0,0,0,1,2022-10-05 19:47:29,2022-10-05 19:47:29,1
9093,2705,0,0,0,0,6,2022-10-05 19:38:11,2022-11-13 18:34:39,39
9093,2706,0,0,0,0,2,2022-10-05 19:38:03,2022-10-05 19:47:07,1
9093,2707,8,0,0,0,17,2022-10-05 19:44:42,2022-10-27 20:23:56,23
9093,3094,4,0,18,0,40,2022-10-05 19:44:36,2022-11-13 18:32:06,39
9094,0,0,0,0,0,2,2022-09-15 10:10:26,2022-09-15 10:10:27,1
9095,0,0,0,0,0,61,2022-09-05 11:48:25,2022-10-28 11:02:06,53
9095,1,0,0,0,8,12,2022-09-05 11:48:47,2022-10-28 11:01:57,53
9095,3113,0,0,0,0,5,2022-09-26 17:35:26,2022-10-25 14:13:49,29
9095,3114,0,0,0,0,1,2022-09-26 17:35:38,2022-09-26 17:35:38,1
9095,3116,0,0,0,0,5,2022-09-26 17:35:33,2022-10-25 14:14:15,29
9113,0,0,0,0,0,159,2022-09-27 16:47:10,2023-01-21 09:48:02,116
9113,1,0,0,0,19,19,2022-10-22 09:34:43,2023-01-21 09:48:04,92
9113,1927,0,0,0,0,1,2023-01-04 12:24:59,2023-01-04 12:24:59,1
9113,2008,0,0,0,0,1,2023-01-04 12:24:56,2023-01-04 12:24:56,1
9113,2009,1,0,16,0,30,2022-09-27 16:47:46,2023-01-04 12:24:44,99
9113,2011,6,22,27,0,78,2022-11-16 15:13:18,2023-01-11 08:58:03,56
9113,2012,0,0,0,0,5,2022-12-02 11:47:03,2023-01-16 10:54:11,45
9113,2013,82,0,0,0,165,2022-11-01 15:59:00,2023-01-12 11:20:28,72
9113,2700,0,0,0,0,1,2022-11-29 16:49:33,2022-11-29 16:49:33,1
9113,2701,0,0,0,0,1,2023-01-04 12:24:27,2023-01-04 12:24:27,1
9113,2903,68,0,0,0,132,2022-11-01 15:58:06,2023-01-13 11:13:58,73
9119,0,0,0,0,0,62,2022-10-03 14:12:54,2023-01-19 10:15:23,108
9119,1,0,0,0,0,3,2022-10-10 10:15:45,2022-12-12 12:42:44,64
9119,1843,0,0,0,0,1,2022-10-03 14:14:03,2022-10-03 14:14:03,1
9119,1853,0,0,0,0,1,2022-10-03 14:13:06,2022-10-03 14:13:06,1
9119,3114,0,0,0,0,1,2022-10-03 14:13:27,2022-10-03 14:13:27,1
9119,3117,0,0,41,0,59,2022-10-03 14:14:44,2023-01-19 10:18:53,108
9119,3118,0,0,0,0,1,2022-10-03 14:13:33,2022-10-03 14:13:33,1
9124,0,0,0,0,0,20,2022-09-06 11:04:11,2022-12-14 13:47:30,100
9124,2008,0,0,0,0,5,2022-09-06 11:08:19,2022-12-03 15:21:47,89
9124,2012,0,0,0,0,5,2022-09-06 11:07:16,2022-12-03 15:21:40,89
9124,2013,14,0,0,0,33,2022-09-06 11:05:06,2022-12-13 11:54:53,99
9124,2015,3,0,0,0,15,2022-09-06 11:08:53,2022-12-03 15:21:20,89
9124,2031,0,0,0,0,2,2022-09-06 11:04:47,2022-12-03 15:21:13,89
9124,2431,20,0,0,0,23,2022-12-03 15:15:47,2022-12-03 15:20:57,1
9124,2445,1,0,0,0,4,2022-11-23 16:46:16,2022-12-03 15:15:35,10
9124,2903,22,0,0,0,46,2022-09-06 11:06:51,2022-12-14 13:47:44,100
9128,0,0,0,0,0,183,2022-09-07 05:09:44,2023-01-24 15:38:04,140
9128,1,0,0,0,24,24,2022-11-02 09:52:45,2023-01-24 15:37:48,84
9128,937,0,0,0,0,35,2022-09-12 06:29:59,2022-10-03 18:22:12,22
9128,1698,11,0,20,8,137,2022-09-07 05:09:57,2023-01-03 20:17:01,119
9128,1726,31,0,2,1,62,2022-09-12 06:30:33,2023-01-13 14:39:05,124
9128,1740,0,0,0,0,13,2022-09-12 06:30:40,2023-01-03 20:16:43,114
9128,2290,0,0,0,0,11,2022-09-12 06:30:28,2022-11-05 07:31:54,55
9128,2705,0,0,0,0,12,2022-09-12 06:30:50,2023-01-03 20:16:02,114
9128,2706,0,0,0,0,9,2022-09-12 06:30:37,2023-01-03 20:16:29,114
9128,2707,23,0,0,0,57,2022-09-12 06:30:54,2023-01-03 20:16:33,114
9128,3012,0,0,0,0,19,2022-09-07 05:09:54,2023-01-03 20:16:56,119
9129,0,0,0,0,0,84,2022-09-25 19:36:21,2023-01-23 16:09:38,120
9129,1,0,0,0,13,13,2022-11-25 20:06:02,2023-01-23 16:09:23,59
9129,2008,0,0,0,0,7,2022-09-25 19:40:45,2022-11-25 20:05:40,62
9129,2012,0,0,0,0,7,2022-09-25 19:40:34,2022-11-25 20:05:30,62
9129,2013,36,0,0,0,67,2022-09-25 19:45:19,2023-01-16 17:45:25,113
9129,2015,1,0,0,0,3,2022-09-25 19:41:22,2022-10-04 19:10:39,9
9129,2431,22,0,0,3,39,2022-11-06 10:35:52,2022-12-04 18:21:56,29
9129,2445,2,0,18,0,36,2022-09-25 19:45:32,2022-11-25 20:05:04,62
9129,2701,13,0,0,0,24,2022-09-25 19:36:31,2022-12-28 15:33:15,94
9129,2903,43,0,0,1,85,2022-09-25 19:45:05,2023-01-16 18:06:34,113
9137,0,0,0,0,0,371,2022-09-06 20:19:00,2023-01-24 17:14:34,140
